Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Odd_Base,1/0,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,PnL_Linha,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2025-10-05,10:30,CZECH 1,Sigma Olomouc vs Jablonec,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-05,EXECUTED,,508.2254271672367,13759.313078809386,2000.0,2000.0,7759.313078809384,1.0,Fase_3_100pct
2025-10-05,13:00,ITALY 1,Napoli vs Genoa,Lay_CS_1x0_B365,5.03,1.0,5.03,1.0,5.03,,2025-10-05,EXECUTED,,464.01985111662526,14223.332929926011,500.0,500.0,0.0,1.0,Fase_3_100pct
2025-10-06,14:30,ROMANIA 1,FC Botosani vs UTA Arad,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-06,EXECUTED,,46.61016949152543,14269.943099417536,500.0,546.6101694915254,46.61016949152543,1.0,Fase_3_100pct
2025-10-06,15:30,SPAIN 2,Cultural Leonesa vs Albacete,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-10-06,EXECUTED,,59.91565163828562,14329.858751055823,500.0,606.525821129811,106.52582112981105,1.0,Fase_3_100pct
2025-10-07,14:30,FRANCE 3,Versailles vs Villefranche,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-07,EXECUTED,,62.80195379361831,14392.66070484944,500.0,669.3277749234293,169.32777492342936,1.0,Fase_3_100pct
2025-10-07,21:30,BRAZIL 2,Goias vs CRB,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-07,EXECUTED,,69.3047031620605,14461.965408011501,500.0,738.6324780854898,238.63247808548988,1.0,Fase_3_100pct
2025-10-09,20:30,CHILE 1,U. Catolica vs Nublense,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-09,EXECUTED,,68.85556999102023,14530.82097800252,500.0,807.48804807651,307.4880480765101,1.0,Fase_3_100pct
2025-10-10,15:30,SPAIN 2,Granada CF vs Las Palmas,Lay_CS_1x0_B365,7.53,1.0,7.53,1.0,7.53,,2025-10-10,EXECUTED,,115.62041729732572,14646.441395299846,500.0,923.1084653738358,423.1084653738358,1.0,Fase_3_100pct
2025-10-12,07:00,SPAIN 1,Sabadell vs Teruel,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-12,EXECUTED,,114.62236588639263,14761.063761186238,500.0,500.0,537.7308312602285,1.0,Fase_3_100pct
2025-10-12,09:00,SPAIN 2,Albacete vs Ceuta,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-12,EXECUTED,,46.61016949152543,14807.673930677764,500.0,546.6101694915254,584.3410007517539,1.0,Fase_3_100pct
2025-10-12,11:00,SPAIN 1,Arenteiro vs Guadalajara,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-12,EXECUTED,,72.69993008173206,14880.373860759495,500.0,619.3100995732575,657.040930833486,1.0,Fase_3_100pct
2025-10-12,13:30,SPAIN 2,Cadiz CF vs Huesca,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-12,EXECUTED,,82.36912419644322,14962.742984955938,500.0,701.6792237697007,739.4100550299291,1.0,Fase_3_100pct
2025-10-16,14:30,ROMANIA 1,Csikszereda M. Ciuc vs CFR Cluj,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-16,EXECUTED,,93.32433488259889,15056.067319838536,500.0,795.0035586522996,832.7343899125281,1.0,Fase_3_100pct
2025-10-16,16:00,ENGLAND 3,Huddersfield vs Bolton,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-16,EXECUTED,,82.31764422368772,15138.384964062223,500.0,877.3212028759873,915.0520341362158,1.0,Fase_3_100pct
2025-10-17,07:00,JAPAN 1,Vissel Kobe vs Kashima Antlers,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-17,EXECUTED,,90.84112122802306,15229.226085290245,500.0,968.1623241040104,1005.8931553642389,1.0,Fase_3_100pct
2025-10-17,13:00,CROATIA 1,Vukovar 1991 vs Lok. Zagreb,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-17,EXECUTED,,128.76696629263867,15357.993051582884,500.0,500.0,1134.6601216568774,1.0,Fase_3_100pct
2025-10-17,14:30,FRANCE 3,Rouen vs Paris 13 Atl.,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-17,EXECUTED,,66.50071123755335,15424.493762820437,500.0,566.5007112375533,1201.1608328944308,1.0,Fase_3_100pct
2025-10-17,16:00,ENGLAND 2,Middlesbrough vs Ipswich,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-17,EXECUTED,,75.34540042775426,15499.83916324819,500.0,641.8461116653076,1276.506233322185,1.0,Fase_3_100pct
2025-10-19,07:00,SPAIN 1,Ponferradina vs Zamora,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-19,EXECUTED,,85.36644586160209,15585.205609109793,500.0,727.2125575269097,1361.872679183787,1.0,Fase_3_100pct
2025-10-19,08:30,ESTONIA 1,Harju JK Laagri vs Kalju,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-19,EXECUTED,,96.72030459283935,15681.925913702633,500.0,823.9328621197491,1458.5929837766264,1.0,Fase_3_100pct
2025-10-19,11:30,ROMANIA 1,UTA Arad vs Otelul,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-19,EXECUTED,,109.58424268591259,15791.510156388546,500.0,933.5171048056617,1568.177226462539,1.0,Fase_3_100pct
2025-10-20,10:00,BELGIUM 1,St. Liege vs Antwerp,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-20,EXECUTED,,87.02278095646001,15878.532937345006,500.0,500.0,1655.2000074189991,1.0,Fase_3_100pct
2025-10-21,13:45,EUROPA CHAMPIONS LEAGUE,Kairat Almaty vs Pafos,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-21,EXECUTED,,66.50071123755335,15945.03364858256,500.0,566.5007112375533,1721.7007186565525,1.0,Fase_3_100pct
2025-10-21,15:45,ENGLAND 2,Hull vs Leicester,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-21,EXECUTED,,75.34540042775426,16020.379049010313,500.0,641.8461116653076,1797.0461190843066,1.0,Fase_3_100pct
2025-10-22,14:00,SPAIN 1,Hercules vs Atl. Madrid B,Lay_CS_1x0_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-22,EXECUTED,,85.36644586160209,16105.745494871915,500.0,727.2125575269097,1882.4125649459088,1.0,Fase_3_100pct
2025-10-23,16:00,ENGLAND 3,Exeter vs Plymouth,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-23,EXECUTED,,96.72030459283935,16202.465799464755,500.0,823.9328621197491,1979.132869538748,1.0,Fase_3_100pct
2025-10-24,08:35,CHINA 1,Wuhan Three Towns vs Shenzhen Xinpengcheng,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-24,EXECUTED,,102.30773254740578,16304.773532012161,1000.0,1000.0,81.44060208615383,1.0,Fase_3_100pct
2025-10-24,12:30,SERBIA 1,Novi Pazar vs Javor,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-24,EXECUTED,,93.22033898305087,16397.99387099521,1000.0,1093.2203389830509,174.66094106920468,1.0,Fase_3_100pct
2025-10-24,15:30,SPAIN 2,Huesca vs Las Palmas,Lay_CS_1x0_B365,6.03,1.0,6.03,1.0,6.03,,2025-10-24,EXECUTED,,203.2129258348216,16601.206796830033,1000.0,1296.4332648178724,377.8738669040263,1.0,Fase_3_100pct
2025-10-24,16:00,ENGLAND 2,Preston vs Sheffield Utd,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-24,EXECUTED,,172.42746836482374,16773.634265194858,1000.0,1468.860733182696,550.30133526885,1.0,Fase_3_100pct
2025-10-25,10:00,ITALY 1,Udinese vs Lecce,Lay_CS_1x0_B365,6.03,1.0,6.03,1.0,6.03,,2025-10-25,EXECUTED,,273.03872475662445,17046.672989951483,1000.0,1741.8994579393207,823.3400600254745,1.0,Fase_3_100pct
2025-10-26,07:30,CHINA 1,Qingdao West Coast vs Chengdu Rongcheng,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-10-26,EXECUTED,,190.9350519546618,17237.608041906144,1000.0,1932.8345098939824,1014.2751119801362,1.0,Fase_3_100pct
2025-10-26,08:00,SPAIN 1,Marbella vs FC Cartagena SAD,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-26,EXECUTED,,240.00003542508284,17477.608077331228,1000.0,1000.0,1254.275147405219,1.0,Fase_3_100pct
2025-10-26,09:30,GERMANY 2,Braunschweig vs Hannover,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-26,EXECUTED,,124.16998671978754,17601.778064051014,1000.0,1124.1699867197876,1378.4451341250067,1.0,Fase_3_100pct
2025-10-26,11:00,ITALY 1,Verona vs Cagliari,Lay_CS_1x0_B365,6.03,1.0,6.03,1.0,6.03,,2025-10-26,EXECUTED,,208.96599156719708,17810.744055618212,1000.0,1333.1359782869847,1587.4111256922038,1.0,Fase_3_100pct
2025-10-26,12:00,SPAIN 1,Unionistas vs Lugo,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-26,EXECUTED,,165.53547671956585,17976.27953233778,1000.0,1498.6714550065506,1752.9466024117696,1.0,Fase_3_100pct
2025-10-27,12:30,ROMANIA 1,FC Botosani vs FC Hermannstadt,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-27,EXECUTED,,155.17805209647008,18131.45758443425,1000.0,1653.8495071030206,1908.1246545082397,1.0,Fase_3_100pct
2025-10-27,15:00,DENMARK 1,Odense vs Brondby,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-27,EXECUTED,,171.24576845418878,18302.70335288844,1000.0,1825.0952755572093,2079.3704229624286,1.0,Fase_3_100pct
2025-10-27,17:00,SPAIN 1,Betis vs Atl. Madrid,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-27,EXECUTED,,226.62205612828566,18529.325409016725,1000.0,1000.0,2305.9924790907144,1.0,Fase_3_100pct
2025-10-28,16:30,ITALY 2,Pescara vs Avellino,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-28,EXECUTED,,133.0014224751067,18662.32683149183,1000.0,1133.0014224751067,2438.993901565821,1.0,Fase_3_100pct
2025-10-29,14:30,ITALY 1,AS Roma vs Parma,Lay_CS_1x0_B365,5.53,1.0,5.53,1.0,5.53,,2025-10-29,EXECUTED,,233.8534944843763,18896.18032597621,1000.0,1366.854916959483,2672.8473960501974,1.0,Fase_3_100pct
2025-10-30,16:30,SWITZERLAND 1,Grasshoppers vs Young Boys,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-30,EXECUTED,,127.41867869961284,19023.599004675823,1000.0,1494.273595659096,2800.2660747498103,1.0,Fase_3_100pct
2025-10-31,15:30,FRANCE 3,Sochaux vs Versailles,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-31,EXECUTED,,198.7405137896522,19222.339518465476,1000.0,1693.014109448748,2999.0065885394624,1.0,Fase_3_100pct
2025-10-31,17:00,ENGLAND 2,Wrexham vs Coventry,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-31,EXECUTED,,210.22153948666397,19432.56105795214,1000.0,1903.235648935412,3209.2281280261263,1.0,Fase_3_100pct
2025-10-31,19:00,BRAZIL 2,Coritiba vs CRB,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-31,EXECUTED,,177.4202723583859,19609.98133031053,1000.0,1000.0,3386.648400384512,1.0,Fase_3_100pct
2025-11-02,08:00,SPAIN 1,Teruel vs Marbella,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-02,EXECUTED,,133.0014224751067,19742.982752785636,1000.0,1133.0014224751067,3519.649822859619,1.0,Fase_3_100pct
2025-11-02,11:30,CZECH 1,Karvina vs Sparta Prague,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-02,EXECUTED,,131.9248231649097,19874.907575950547,1000.0,1264.9262456400163,3651.5746460245286,1.0,Fase_3_100pct
2025-11-02,12:00,SPAIN 1,Antequera vs Hercules,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-11-02,EXECUTED,,157.06587512263152,20031.97345107318,1000.0,1421.9921207626478,3808.64052114716,1.0,Fase_3_100pct
2025-11-03,12:00,GREECE 1,Asteras Tripolis vs OFI Crete,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-11-03,EXECUTED,,132.5585875287214,20164.5320386019,1000.0,1554.5507082913691,3941.1991086758817,1.0,Fase_3_100pct
2025-11-03,14:00,CROATIA 1,Gorica vs Lok. Zagreb,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-03,EXECUTED,,206.75745551243676,20371.28949411434,2000.0,2000.0,147.95656418831823,1.0,Fase_3_100pct
2025-11-03,16:30,SPAIN 2,Valladolid vs Granada CF,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-11-03,EXECUTED,,219.22626025791328,20590.515754372253,2000.0,2219.226260257913,367.1828244462315,1.0,Fase_3_100pct
2025-11-03,16:45,FRANCE 2,Pau FC vs Troyes,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-11-03,EXECUTED,,275.56129526442885,20866.077049636682,2000.0,2494.787555522342,642.7441197106604,1.0,Fase_3_100pct
2025-11-04,12:00,EGYPT 1,Wadi Degla vs Haras El Hodood,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-04,EXECUTED,,258.31964168476077,21124.396691321443,2000.0,2753.1071972071027,901.0637613954211,1.0,Fase_3_100pct
2025-11-04,14:30,SOUTH AFRICA 1,Sekhukhune vs Richards Bay,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-04,EXECUTED,,366.16717345499876,21490.563864776443,2000.0,3119.2743706621013,1267.23093485042,1.0,Fase_3_100pct
2025-11-04,16:45,ENGLAND 2,Oxford Utd vs Stoke,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-11-04,EXECUTED,,387.32025718048675,21877.88412195693,2000.0,3506.594627842588,1654.5511920309068,1.0,Fase_3_100pct
2025-11-05,16:00,SPAIN 2,Real Sociedad B vs Huesca,Lay_CS_1x0_B365,7.53,1.0,7.53,1.0,7.53,,2025-11-05,EXECUTED,,502.0927989330506,22379.97692088998,2000.0,2000.0,2156.6439909639575,1.0,Fase_3_100pct
2025-11-06,20:00,BRAZIL 1,Ceara vs Fortaleza,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-11-06,EXECUTED,,248.3399734395751,22628.316894329557,2000.0,2248.3399734395753,2404.983964403533,1.0,Fase_3_100pct
2025-11-07,14:00,POLAND 1,Radomiak Radom vs Cracovia,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-07,EXECUTED,,299.03241467510713,22927.349309004665,2000.0,2547.3723881146825,2704.01637907864,1.0,Fase_3_100pct
2025-11-07,15:30,FRANCE 3,Versailles vs Valenciennes,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-07,EXECUTED,,338.80415119306235,23266.153460197726,2000.0,2886.176539307745,3042.8205302717024,1.0,Fase_3_100pct
2025-11-07,17:00,SPAIN 1,Elche vs Real Sociedad,Lay_CS_1x0_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-07,EXECUTED,,336.0616518372032,23602.21511203493,2000.0,3222.238191144948,3378.8821821089055,1.0,Fase_3_100pct
2025-11-07,17:15,SPAIN 1,Atl. Madrid B vs Eldense,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-07,EXECUTED,,333.64260340205163,23935.85771543698,2000.0,3555.8807945469994,3712.524785510957,1.0,Fase_3_100pct
2025-11-09,08:00,SPAIN 1,AD Merida vs Real Madrid B,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-09,EXECUTED,,472.93720382666356,24408.794919263644,2000.0,2000.0,4185.46198933762,1.0,Fase_3_100pct
2025-11-09,09:30,BELGIUM 1,Anderlecht vs Club Brugge KV,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-09,EXECUTED,,207.0874861572536,24615.882405420896,2000.0,2207.087486157254,4392.549475494874,1.0,Fase_3_100pct
2025-11-09,10:00,DENMARK 1,Vejle vs FC Copenhagen,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-09,EXECUTED,,293.54577518592214,24909.428180606817,2000.0,2500.633261343176,4686.095250680796,1.0,Fase_3_100pct
2025-11-10,16:30,SPAIN 2,Burgos CF vs Castellon,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-10,EXECUTED,,332.5877808472076,25242.015961454024,2000.0,2833.2210421903837,5018.683031528004,1.0,Fase_3_100pct
2025-11-16,08:00,SPAIN 1,Antequera vs Sevilla FC B,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-16,EXECUTED,,376.8224287977253,25618.83839025175,2000.0,3210.043470988109,5395.5054603257295,1.0,Fase_3_100pct
2025-11-16,10:00,SPAIN 2,Ceuta vs Leganes,Lay_CS_1x0_B365,6.53,1.0,6.53,1.0,6.53,,2025-11-16,EXECUTED,,542.7469521471759,26161.585342398925,2000.0,3752.790423135285,5938.252412472905,1.0,Fase_3_100pct
2025-11-16,10:15,SPAIN 1,Gimnastic vs Marbella,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-11-16,EXECUTED,,465.9839370028542,26627.569279401778,2000.0,2000.0,6404.236349475759,1.0,Fase_3_100pct
2025-11-16,12:15,SPAIN 2,Gijon vs Eibar,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-16,EXECUTED,,266.0028449502134,26893.57212435199,2000.0,2266.0028449502133,6670.2391944259725,1.0,Fase_3_100pct
2025-11-16,14:45,SPAIN 1,Racing Club Ferrol vs Zamora,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-16,EXECUTED,,263.8496463298194,27157.42177068181,2000.0,2529.8524912800326,6934.088840755792,1.0,Fase_3_100pct
2025-11-17,16:30,SPAIN 2,Cultural Leonesa vs Malaga,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-17,EXECUTED,,294.5718654230175,27451.993636104828,2000.0,2824.4243567030503,7228.66070617881,1.0,Fase_3_100pct
2025-11-18,18:00,CHILE 1,D. Concepcion vs Antofagasta,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-18,EXECUTED,,328.8713292051497,27780.86496530998,2000.0,3153.2956859082,7557.53203538396,1.0,Fase_3_100pct
2025-11-20,17:00,PARAGUAY 1,Sportivo Trinidense vs Atl. Tembetary,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-20,EXECUTED,,326.50403835262097,28107.3690036626,2000.0,3479.799724260821,7884.036073736581,1.0,Fase_3_100pct
2025-11-20,19:30,PARAGUAY 1,Nacional Asuncion vs Ameliano,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-11-20,EXECUTED,,324.38810988872063,28431.75711355132,500.0,500.0,0.0,1.0,Fase_3_100pct
2025-11-20,21:30,BRAZIL 1,Ceara vs Internacional,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-20,EXECUTED,,58.21917808219179,28489.976291633513,500.0,558.2191780821918,58.21917808219179,1.0,Fase_3_100pct
2025-11-21,12:30,ROMANIA 1,Csikszereda M. Ciuc vs Unirea Slobozia,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-11-21,EXECUTED,,52.03738100766195,28542.013672641177,500.0,610.2565590898537,110.25655908985374,1.0,Fase_3_100pct
2025-11-21,15:00,SPAIN 1,Villarreal B vs Gimnastic,Lay_CS_1x0_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-21,EXECUTED,,63.18824836644664,28605.20192100762,500.0,673.4448074563003,173.4448074563004,1.0,Fase_3_100pct
2025-11-21,15:30,FRANCE 3,Caen vs Bourg en Bresse,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-21,EXECUTED,,78.41480634765142,28683.616727355275,500.0,751.8596138039517,251.85961380395182,1.0,Fase_3_100pct
2025-11-21,16:00,FRANCE 2,Pau FC vs Le Mans,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-21,EXECUTED,,99.99839813750995,28783.615125492786,500.0,851.8580119414617,351.85801194146177,1.0,Fase_3_100pct
2025-11-23,08:00,SPAIN 1,Algeciras vs Sanluqueno,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-23,EXECUTED,,99.18894659592362,28882.80407208871,500.0,951.0469585373853,451.0469585373854,1.0,Fase_3_100pct
2025-11-23,09:00,ENGLAND 2,Sheffield Wed vs Sheffield Utd,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-23,EXECUTED,,126.49059832609606,29009.29467041481,500.0,500.0,577.5375568634815,1.0,Fase_3_100pct
2025-11-23,11:00,ENGLAND 1,Leeds vs Aston Villa,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-23,EXECUTED,,66.50071123755335,29075.795381652362,500.0,566.5007112375533,644.0382681010349,1.0,Fase_3_100pct
2025-11-23,13:15,FRANCE 1,Nantes vs Lorient,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-11-23,EXECUTED,,70.3423857911172,29146.13776744348,500.0,636.8430970286705,714.380653892152,1.0,Fase_3_100pct
2025-11-24,15:00,GREECE 1,AEL Larissa vs OFI Crete,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-24,EXECUTED,,65.94111802013366,29212.078885463616,500.0,702.7842150488042,780.3217719122857,1.0,Fase_3_100pct
2025-11-24,15:30,ROMANIA 1,FC Botosani vs Dinamo Bucuresti,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-24,EXECUTED,,93.47130029454225,29305.55018575816,500.0,796.2555153433465,873.793072206828,1.0,Fase_3_100pct
2025-11-24,19:00,BRAZIL 1,Mirassol vs Ceara,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-11-24,EXECUTED,,74.22720905743061,29379.77739481559,500.0,870.4827244007771,948.0202812642586,1.0,Fase_3_100pct
2025-11-25,16:45,ENGLAND 2,Swansea vs Derby,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-25,EXECUTED,,115.77544058530964,29495.552835400897,500.0,986.2581649860867,1063.7957218495683,1.0,Fase_3_100pct
2025-11-25,21:30,BRAZIL 1,Gremio vs Palmeiras,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-11-25,EXECUTED,,114.83827948468135,29610.391114885577,500.0,500.0,1178.6340013342497,1.0,Fase_3_100pct
2025-11-26,15:00,SPAIN 2,Ceuta vs Almeria,Lay_CS_1x0_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-26,EXECUTED,,51.7718715393134,29662.16298642489,500.0,551.7718715393135,1230.405872873563,1.0,Fase_3_100pct
2025-11-28,13:30,SLOVENIA 1,Aluminij vs Primorje,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-28,EXECUTED,,73.38644379648053,29735.54943022137,500.0,625.158315335794,1303.7923166700436,1.0,Fase_3_100pct
2025-11-28,16:00,NETHERLANDS 2,Venlo vs Den Haag,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-28,EXECUTED,,64.73123198659661,29800.280662207966,500.0,689.8895473223906,1368.5235486566403,1.0,Fase_3_100pct
2025-11-28,19:00,BRAZIL 1,Juventude vs Bahia,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-11-28,EXECUTED,,91.75629114458539,29892.03695335255,500.0,781.645838466976,1460.2798398012258,1.0,Fase_3_100pct
2025-11-29,11:00,ITALY 1,Genoa vs Verona,Lay_CS_1x0_B365,5.03,1.0,5.03,1.0,5.03,,2025-11-29,EXECUTED,,181.34959279568798,30073.38654614824,500.0,962.9954312626639,1641.6294325969138,1.0,Fase_3_100pct
2025-11-30,08:00,SPAIN 1,CF Talavera vs Cacereno,Lay_CS_0x1_B365,8.03,0.0,8.03,0.0,8.03,,2025-11-30,EXECUTED,,-962.9954312626639,29110.391114885573,500.0,500.0,678.6340013342499,1.0,Fase_3_100pct
2025-11-30,09:30,GERMANY 3,Regensburg vs Hansa Rostock,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-11-30,EXECUTED,,51.7718715393134,29162.162986424886,500.0,551.7718715393135,730.4058728735633,1.0,Fase_3_100pct
2025-12-01,14:00,CROATIA 1,Gorica vs Din. Zagreb,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-12-01,EXECUTED,,68.51350596138887,29230.676492386276,500.0,620.2853775007023,798.9193788349522,1.0,Fase_3_100pct
2025-12-01,17:00,SPAIN 1,Rayo Vallecano vs Valencia,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-12-01,EXECUTED,,64.22666976336177,29294.903162149636,500.0,684.5120472640641,863.146048598314,1.0,Fase_3_100pct
2025-12-02,14:45,ISRAEL 1,Hapoel Jerusalem vs Maccabi Bnei Raina,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-12-02,EXECUTED,,70.87693955613511,29365.78010170577,500.0,755.3889868201992,934.0229881544491,1.0,Fase_3_100pct
2025-12-02,16:30,ENGLAND 1,Fulham vs Manchester City,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-12-02,EXECUTED,,93.7966404617379,29459.57674216751,500.0,849.1856272819371,1027.819628616187,1.0,Fase_3_100pct
2025-12-03,15:00,SPAIN 1,Ath Bilbao vs Real Madrid,Lay_CS_1x0_B365,11.03,1.0,11.03,1.0,11.03,,2025-12-03,EXECUTED,,79.16137203475685,29538.738114202264,500.0,928.3469993166939,1106.9810006509438,1.0,Fase_3_100pct
2025-12-05,07:45,AUSTRALIA 1,Perth Glory vs WS Wanderers,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-12-05,EXECUTED,,101.75902044092719,29640.497134643192,500.0,500.0,1208.7400210918709,1.0,Fase_3_100pct
2025-12-05,14:30,GERMANY 2,Dusseldorf vs Schalke,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-12-05,EXECUTED,,62.08499335989377,29702.582128003087,500.0,562.0849933598938,1270.8250144517647,1.0,Fase_3_100pct
2025-12-05,16:00,FRANCE 2,Bastia vs Red Star,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-12-05,EXECUTED,,74.75810366877678,29777.340231671864,500.0,636.8430970286706,1345.5831181205415,1.0,Fase_3_100pct
